Codigo,Municipio,Distancia,Servico,Atendimento,Percentual
316320,Sao_Jose_Do_Alegre,423,S6,4,100
316320,Sao_Jose_Do_Alegre,423,S7,3,100
316330,Sao_Jose_Do_Divino,461,S4,5,100
316330,Sao_Jose_Do_Divino,461,S5,5,100
316330,Sao_Jose_Do_Divino,461,S6,8,100
316330,Sao_Jose_Do_Divino,461,S7,3,100
316340,Sao_Jose_Do_Goiabal,194,S4,32,100
316340,Sao_Jose_Do_Goiabal,194,S5,22,100
316340,Sao_Jose_Do_Goiabal,194,S6,16,100
316340,Sao_Jose_Do_Goiabal,194,S7,24,100
316340,Sao_Jose_Do_Goiabal,194,S8,4,100
316340,Sao_Jose_Do_Goiabal,194,S10,39,100
316350,Sao_Jose_Do_Jacuri,348,S4,10,100
316350,Sao_Jose_Do_Jacuri,348,S5,24,100
316350,Sao_Jose_Do_Jacuri,348,S6,12,100
316350,Sao_Jose_Do_Jacuri,348,S7,10,100
316350,Sao_Jose_Do_Jacuri,348,S8,2,100
316360,Sao_Jose_Do_Mantimento,360,S4,5,100
316360,Sao_Jose_Do_Mantimento,360,S5,9,100
316360,Sao_Jose_Do_Mantimento,360,S6,6,100
316360,Sao_Jose_Do_Mantimento,360,S7,3,100
316370,Sao_Lourenco,383,S4,25,100
316370,Sao_Lourenco,383,S5,31,100
316370,Sao_Lourenco,383,S6,1,41
316370,Sao_Lourenco,383,S7,5,100
316370,Sao_Lourenco,383,S8,4,100
316370,Sao_Lourenco,383,S10,16,100
316380,Sao_Miguel_Do_Anta,251,S4,36,100
316380,Sao_Miguel_Do_Anta,251,S5,43,100
316380,Sao_Miguel_Do_Anta,251,S6,30,100
316380,Sao_Miguel_Do_Anta,251,S7,16,100
316380,Sao_Miguel_Do_Anta,251,S8,3,100
316380,Sao_Miguel_Do_Anta,251,S10,28,100
316390,Sao_Pedro_Da_Uniao,431,S4,3,100
316390,Sao_Pedro_Da_Uniao,431,S5,4,100
316390,Sao_Pedro_Da_Uniao,431,S6,4,100
316390,Sao_Pedro_Da_Uniao,431,S7,2,100
316400,Sao_Pedro_Dos_Ferros,228,S4,39,100
316400,Sao_Pedro_Dos_Ferros,228,S5,56,100
316400,Sao_Pedro_Dos_Ferros,228,S6,53,100
316400,Sao_Pedro_Dos_Ferros,228,S7,21,100
316400,Sao_Pedro_Dos_Ferros,228,S8,4,100
316400,Sao_Pedro_Dos_Ferros,228,S10,37,100
316410,Sao_Pedro_Do_Suacui,331,S4,4,100
316410,Sao_Pedro_Do_Suacui,331,S5,20,100
316410,Sao_Pedro_Do_Suacui,331,S6,4,100
316410,Sao_Pedro_Do_Suacui,331,S7,7,100
316410,Sao_Pedro_Do_Suacui,331,S8,2,100
316410,Sao_Pedro_Do_Suacui,331,S10,12,100
316420,Sao_Romao,491,S4,3,100
316420,Sao_Romao,491,S5,6,100
316420,Sao_Romao,491,S6,9,100
316420,Sao_Romao,491,S7,5,100
316430,Sao_Roque_De_Minas,338,S4,5,100
316430,Sao_Roque_De_Minas,338,S5,14,100
316430,Sao_Roque_De_Minas,338,S6,5,100
316430,Sao_Roque_De_Minas,338,S7,5,100
316430,Sao_Roque_De_Minas,338,S8,1,100
316440,Sao_Sebastiao_Da_Bela_Vista,358,S4,14,100
316440,Sao_Sebastiao_Da_Bela_Vista,358,S5,16,100
316440,Sao_Sebastiao_Da_Bela_Vista,358,S6,19,100
316440,Sao_Sebastiao_Da_Bela_Vista,358,S7,6,100
316440,Sao_Sebastiao_Da_Bela_Vista,358,S8,1,100
316443,Sao_Sebastiao_Da_Vargem_Alegre,298,S4,7,100
316443,Sao_Sebastiao_Da_Vargem_Alegre,298,S5,12,100
316443,Sao_Sebastiao_Da_Vargem_Alegre,298,S6,9,100
316443,Sao_Sebastiao_Da_Vargem_Alegre,298,S7,7,100
316447,Sao_Sebastiao_Do_Anta,316,S4,19,100
316447,Sao_Sebastiao_Do_Anta,316,S5,31,100
316447,Sao_Sebastiao_Do_Anta,316,S6,17,100
316447,Sao_Sebastiao_Do_Anta,316,S7,6,100
316447,Sao_Sebastiao_Do_Anta,316,S8,2,100
316447,Sao_Sebastiao_Do_Anta,316,S10,14,100
316450,Sao_Sebastiao_Do_Maranhao,372,S4,17,100
316450,Sao_Sebastiao_Do_Maranhao,372,S5,26,100
316450,Sao_Sebastiao_Do_Maranhao,372,S6,27,100
316450,Sao_Sebastiao_Do_Maranhao,372,S7,16,100
316450,Sao_Sebastiao_Do_Maranhao,372,S8,3,100
316450,Sao_Sebastiao_Do_Maranhao,372,S10,16,100
316460,Sao_Sebastiao_Do_Oeste,162,S4,58,100
316460,Sao_Sebastiao_Do_Oeste,162,S5,119,100
316460,Sao_Sebastiao_Do_Oeste,162,S6,76,100
316460,Sao_Sebastiao_Do_Oeste,162,S7,31,100
316460,Sao_Sebastiao_Do_Oeste,162,S8,8,100
316460,Sao_Sebastiao_Do_Oeste,162,S10,53,100
316470,Sao_Sebastiao_Do_Paraiso,416,S4,22,100
316470,Sao_Sebastiao_Do_Paraiso,416,S5,20,100
316470,Sao_Sebastiao_Do_Paraiso,416,S6,19,100
316470,Sao_Sebastiao_Do_Paraiso,416,S7,8,100
316470,Sao_Sebastiao_Do_Paraiso,416,S8,2,100
316480,Sao_Sebastiao_Do_Rio_Preto,184,S4,12,100
316480,Sao_Sebastiao_Do_Rio_Preto,184,S5,23,100
316480,Sao_Sebastiao_Do_Rio_Preto,184,S6,12,100
316480,Sao_Sebastiao_Do_Rio_Preto,184,S7,7,100
316480,Sao_Sebastiao_Do_Rio_Preto,184,S8,1,100
316480,Sao_Sebastiao_Do_Rio_Preto,184,S10,8,100
316490,Sao_Sebastiao_Do_Rio_Verde,402,S4,3,100
316490,Sao_Sebastiao_Do_Rio_Verde,402,S5,5,100
316490,Sao_Sebastiao_Do_Rio_Verde,402,S6,3,100
316500,Sao_Tiago,185,S4,22,100
316500,Sao_Tiago,185,S5,77,100
316500,Sao_Tiago,185,S6,38,100
316500,Sao_Tiago,185,S7,25,100
316500,Sao_Tiago,185,S8,5,100
316500,Sao_Tiago,185,S10,37,100
316510,Sao_Tomas_De_Aquino,439,S4,10,100
316510,Sao_Tomas_De_Aquino,439,S5,5,100
316510,Sao_Tomas_De_Aquino,439,S6,9,100
316510,Sao_Tomas_De_Aquino,439,S7,5,100
316510,Sao_Tomas_De_Aquino,439,S8,1,100
316520,Sao_Thome_Das_Letras,295,S4,29,100
316520,Sao_Thome_Das_Letras,295,S5,41,100
316520,Sao_Thome_Das_Letras,295,S6,22,100
316520,Sao_Thome_Das_Letras,295,S7,17,100
316520,Sao_Thome_Das_Letras,295,S8,3,100
316520,Sao_Thome_Das_Letras,295,S10,20,100
316530,Sao_Vicente_De_Minas,295,S4,7,100
316530,Sao_Vicente_De_Minas,295,S5,23,100
316530,Sao_Vicente_De_Minas,295,S6,10,100
316530,Sao_Vicente_De_Minas,295,S7,11,100
316530,Sao_Vicente_De_Minas,295,S8,2,100
316540,Sapucai_Mirim,451,S4,6,100
316540,Sapucai_Mirim,451,S5,7,100
316540,Sapucai_Mirim,451,S6,9,100
316540,Sapucai_Mirim,451,S7,4,100
316540,Sapucai_Mirim,451,S8,1,100
316550,Sardoa,353,S4,18,100
316550,Sardoa,353,S5,16,100
316550,Sardoa,353,S6,19,100
316550,Sardoa,353,S7,8,100
316550,Sardoa,353,S8,1,100
316553,Sarzedo,21,S4,369,100
316553,Sarzedo,21,S5,749,100
316553,Sarzedo,21,S6,315,100
316553,Sarzedo,21,S7,212,100
316553,Sarzedo,21,S8,47,100
316553,Sarzedo,21,S10,558,100
316555,Setubinha,486,S4,10,100
316555,Setubinha,486,S5,13,100
316555,Setubinha,486,S6,17,100
316555,Setubinha,486,S7,7,100
316555,Setubinha,486,S8,2,100
316556,Sem_Peixe,209,S4,13,100
316556,Sem_Peixe,209,S5,30,100
316556,Sem_Peixe,209,S6,8,100
316556,Sem_Peixe,209,S7,9,100
316556,Sem_Peixe,209,S8,1,100
316556,Sem_Peixe,209,S10,9,100
316557,Senador_Amaral,439,S4,2,100
316557,Senador_Amaral,439,S5,8,100
316557,Senador_Amaral,439,S7,1,100
316560,Senador_Cortes,338,S5,8,100
316560,Senador_Cortes,338,S7,2,100
316570,Senador_Firmino,213,S4,13,100
316570,Senador_Firmino,213,S5,45,100
316570,Senador_Firmino,213,S6,14,100
316570,Senador_Firmino,213,S7,16,100
316570,Senador_Firmino,213,S8,3,100
316570,Senador_Firmino,213,S10,18,100
316580,Senador_Jose_Bento,416,S4,1,100
316580,Senador_Jose_Bento,416,S5,2,100
316590,Senador_Modestino_Goncalves,366,S4,5,100
316590,Senador_Modestino_Goncalves,366,S5,13,100
316590,Senador_Modestino_Goncalves,366,S7,3,100
316590,Senador_Modestino_Goncalves,366,S8,1,100
316600,Senhora_De_Oliveira,175,S4,55,100
316600,Senhora_De_Oliveira,175,S5,104,100
316600,Senhora_De_Oliveira,175,S6,43,100
316600,Senhora_De_Oliveira,175,S7,27,100
316600,Senhora_De_Oliveira,175,S8,6,100
316600,Senhora_De_Oliveira,175,S10,50,100
316610,Senhora_Do_Porto,236,S5,25,100
316610,Senhora_Do_Porto,236,S7,11,100
316610,Senhora_Do_Porto,236,S8,3,100
316610,Senhora_Do_Porto,236,S10,15,100
316620,Senhora_Dos_Remedios,183,S4,88,100
316620,Senhora_Dos_Remedios,183,S5,171,100
316620,Senhora_Dos_Remedios,183,S6,70,100
316620,Senhora_Dos_Remedios,183,S7,39,100
316620,Senhora_Dos_Remedios,183,S8,8,100
316620,Senhora_Dos_Remedios,183,S10,69,100
316630,Sericita,259,S4,32,100
316630,Sericita,259,S5,29,100
316630,Sericita,259,S6,24,100
316630,Sericita,259,S7,22,100
316630,Sericita,259,S8,3,100
316630,Sericita,259,S10,25,100
316640,Seritinga,420,S4,2,100
316640,Seritinga,420,S5,3,100
316650,Serra_Azul_De_Minas,283,S4,9,100
316650,Serra_Azul_De_Minas,283,S5,27,100
316650,Serra_Azul_De_Minas,283,S6,8,100
316650,Serra_Azul_De_Minas,283,S7,9,100
316650,Serra_Azul_De_Minas,283,S8,2,100
316650,Serra_Azul_De_Minas,283,S10,15,100
316660,Serra_Da_Saudade,250,S5,7,100
316660,Serra_Da_Saudade,250,S6,6,100
316660,Serra_Da_Saudade,250,S7,3,100
316670,Serra_Dos_Aimores,635,S4,2,100
316670,Serra_Dos_Aimores,635,S7,2,100
316680,Serra_Do_Salitre,376,S5,9,100
316680,Serra_Do_Salitre,376,S6,14,100
316690,Serrania,361,S4,4,100
316690,Serrania,361,S5,11,100
316695,Serranopolis_De_Minas,607,S4,2,100
316695,Serranopolis_De_Minas,607,S7,1,100
316700,Serranos,423,S4,2,100
316700,Serranos,423,S5,4,100
316700,Serranos,423,S6,3,100
316710,Serro,237,S5,80,100
316710,Serro,237,S6,42,100
316710,Serro,237,S7,19,100
316710,Serro,237,S8,7,100
316710,Serro,237,S10,54,100
316720,Sete_Lagoas,69,S4,942,100
316720,Sete_Lagoas,69,S5,2204,100
316720,Sete_Lagoas,69,S6,921,100
316720,Sete_Lagoas,69,S7,534,100
316720,Sete_Lagoas,69,S8,119,100
316720,Sete_Lagoas,69,S10,1313,100
316730,Silveirania,247,S5,14,100
316730,Silveirania,247,S6,12,100
316730,Silveirania,247,S7,5,100
316730,Silveirania,247,S8,1,100
316740,Silvianopolis,362,S4,15,100
316740,Silvianopolis,362,S5,18,100
316740,Silvianopolis,362,S6,17,100
316740,Silvianopolis,362,S7,12,100
316740,Silvianopolis,362,S8,2,100
316750,Simao_Pereira,294,S4,1,100
316750,Simao_Pereira,294,S5,14,100
316750,Simao_Pereira,294,S7,4,100
316750,Simao_Pereira,294,S8,1,100
316760,Simonesia,326,S4,57,100
316760,Simonesia,326,S5,86,100
316760,Simonesia,326,S6,54,100
316760,Simonesia,326,S7,26,100
316760,Simonesia,326,S8,7,100
316760,Simonesia,326,S10,38,100
316770,Sobralia,315,S4,18,100
316770,Sobralia,315,S5,11,100
316770,Sobralia,315,S6,23,100
316770,Sobralia,315,S7,10,100
316770,Sobralia,315,S8,2,100
316770,Sobralia,315,S10,11,100
316780,Soledade_De_Minas,375,S4,11,100
316780,Soledade_De_Minas,375,S5,15,100
316780,Soledade_De_Minas,375,S6,3,100
316780,Soledade_De_Minas,375,S7,3,100
316780,Soledade_De_Minas,375,S8,2,100
316790,Tabuleiro,263,S5,25,100
316790,Tabuleiro,263,S6,9,100
316790,Tabuleiro,263,S7,9,100
316790,Tabuleiro,263,S8,2,100
316805,Taparuba,403,S4,3,100
316805,Taparuba,403,S5,6,100
316805,Taparuba,403,S7,3,100
316810,Tapira,406,S4,10,100
316810,Tapira,406,S5,10,100
316810,Tapira,406,S6,8,100
316810,Tapira,406,S7,5,100
316810,Tapira,406,S8,1,100
316820,Tapirai,239,S4,4,100
316820,Tapirai,239,S5,18,100
316820,Tapirai,239,S6,13,100
316820,Tapirai,239,S7,6,100
316830,Taquaracu_De_Minas,69,S4,43,100
316830,Taquaracu_De_Minas,69,S5,161,100
316830,Taquaracu_De_Minas,69,S6,61,100
316830,Taquaracu_De_Minas,69,S7,41,100
316830,Taquaracu_De_Minas,69,S8,7,100
316830,Taquaracu_De_Minas,69,S10,82,100
316840,Tarumirim,308,S5,32,100
316840,Tarumirim,308,S6,29,100
316840,Tarumirim,308,S7,20,100
316840,Tarumirim,308,S8,3,100
316840,Tarumirim,308,S10,18,100
316850,Teixeiras,241,S4,62,100
316850,Teixeiras,241,S5,56,100
316850,Teixeiras,241,S6,34,100
316850,Teixeiras,241,S7,29,100
316850,Teixeiras,241,S8,5,100
316850,Teixeiras,241,S10,45,100
316860,Teofilo_Otoni,462,S4,26,100
316860,Teofilo_Otoni,462,S6,22,100
316860,Teofilo_Otoni,462,S8,3,100
316870,Timoteo,220,S4,294,100
316870,Timoteo,220,S5,479,100
316870,Timoteo,220,S6,249,100
316870,Timoteo,220,S7,190,100
316870,Timoteo,220,S8,32,100
316870,Timoteo,220,S10,183,100
316880,Tiradentes,227,S4,47,100
316880,Tiradentes,227,S5,84,100
316880,Tiradentes,227,S6,42,100
316880,Tiradentes,227,S7,27,100
316880,Tiradentes,227,S8,6,100
316880,Tiradentes,227,S10,39,100
316890,Tiros,340,S4,13,100
316890,Tiros,340,S5,23,100
316890,Tiros,340,S6,17,100
316890,Tiros,340,S7,13,100
316890,Tiros,340,S8,2,100
316900,Tocantins,272,S4,53,100
316900,Tocantins,272,S5,107,100
316900,Tocantins,272,S6,69,100
316900,Tocantins,272,S7,44,100
316900,Tocantins,272,S8,9,100
316900,Tocantins,272,S10,47,100
316905,Tocos_Do_Moji,426,S4,6,100
316905,Tocos_Do_Moji,426,S5,7,100
316905,Tocos_Do_Moji,426,S6,7,100
316905,Tocos_Do_Moji,426,S7,4,100
316910,Toledo,484,S4,8,100
316910,Toledo,484,S5,6,100
316910,Toledo,484,S6,8,100
316910,Toledo,484,S7,3,100
316920,Tombos,377,S5,9,100
316920,Tombos,377,S7,6,100
316930,Tres_Coracoes,283,S4,65,100
316930,Tres_Coracoes,283,S5,64,100
316930,Tres_Coracoes,283,S6,51,100
316930,Tres_Coracoes,283,S7,50,100
316930,Tres_Coracoes,283,S8,10,100
316930,Tres_Coracoes,283,S10,57,100
316935,Tres_Marias,261,S4,43,100
316935,Tres_Marias,261,S5,85,100
316935,Tres_Marias,261,S6,75,100
316935,Tres_Marias,261,S7,39,100
316935,Tres_Marias,261,S8,9,100
316935,Tres_Marias,261,S10,61,100
316940,Tres_Pontas,278,S4,50,100
316940,Tres_Pontas,278,S5,126,100
316940,Tres_Pontas,278,S6,37,100
316940,Tres_Pontas,278,S7,32,100
316940,Tres_Pontas,278,S8,8,100
316940,Tres_Pontas,278,S10,56,100
316950,Tumiritinga,382,S4,17,100
316950,Tumiritinga,382,S5,15,100
316950,Tumiritinga,382,S6,19,100
316950,Tumiritinga,382,S7,10,100
316950,Tumiritinga,382,S8,2,100
316960,Tupaciguara,595,S7,2,100
316970,Turmalina,482,S5,7,100
316970,Turmalina,482,S6,5,100
316970,Turmalina,482,S7,5,100
316970,Turmalina,482,S8,1,100
316980,Turvolandia,351,S4,10,100
316980,Turvolandia,351,S5,11,100
316980,Turvolandia,351,S6,9,100
316980,Turvolandia,351,S7,3,100
316980,Turvolandia,351,S8,2,100
316990,Uba,252,S4,83,100
316990,Uba,252,S5,127,100
316990,Uba,252,S6,100,100
316990,Uba,252,S7,79,100
316990,Uba,252,S8,14,100
316990,Uba,252,S10,92,100
317000,Ubai,499,S4,10,100
317000,Ubai,499,S5,9,100
317000,Ubai,499,S6,9,100
317000,Ubai,499,S7,8,100
317000,Ubai,499,S8,2,100
317005,Ubaporanga,304,S4,35,100
317005,Ubaporanga,304,S5,65,100
317005,Ubaporanga,304,S6,10,100
317005,Ubaporanga,304,S7,9,100
317005,Ubaporanga,304,S8,5,100
317005,Ubaporanga,304,S10,27,100
317010,Uberaba,476,S4,23,100
317010,Uberaba,476,S5,26,100
317010,Uberaba,476,S6,25,100
317010,Uberaba,476,S7,23,100
317010,Uberaba,476,S8,3,100
317020,Uberlandia,526,S4,14,100
317020,Uberlandia,526,S6,28,100
317020,Uberlandia,526,S7,20,100
317020,Uberlandia,526,S8,4,100
317040,Unai,593,S4,7,100
317040,Unai,593,S6,10,100
317040,Unai,593,S7,5,100
317040,Unai,593,S8,1,100
317047,Uruana_De_Minas,624,S4,1,100
317047,Uruana_De_Minas,624,S7,1,100
317050,Urucania,229,S4,42,100
317050,Urucania,229,S5,3,100
317050,Urucania,229,S6,42,100
317050,Urucania,229,S7,36,100
317050,Urucania,229,S8,3,100
317050,Urucania,229,S10,55,100
317052,Urucuia,621,S4,4,100
317052,Urucuia,621,S6,6,100
317052,Urucuia,621,S7,3,100
317057,Vargem_Alegre,273,S4,22,100
317057,Vargem_Alegre,273,S6,7,100
317057,Vargem_Alegre,273,S7,17,100
317057,Vargem_Alegre,273,S8,3,100
317057,Vargem_Alegre,273,S10,21,100
317060,Vargem_Bonita,332,S5,9,100
317060,Vargem_Bonita,332,S6,3,100
317060,Vargem_Bonita,332,S7,1,100
317070,Varginha,304,S4,93,100
317070,Varginha,304,S5,110,100
317070,Varginha,304,S6,39,100
317070,Varginha,304,S7,40,100
317070,Varginha,304,S8,10,100
317070,Varginha,304,S10,59,100
317075,Varjao_De_Minas,378,S4,18,100
317075,Varjao_De_Minas,378,S5,18,100
317075,Varjao_De_Minas,378,S6,14,100
317075,Varjao_De_Minas,378,S7,11,100
317075,Varjao_De_Minas,378,S8,2,100
317080,Varzea_Da_Palma,301,S4,50,100
317080,Varzea_Da_Palma,301,S5,67,100
317080,Varzea_Da_Palma,301,S6,66,100
317080,Varzea_Da_Palma,301,S7,42,100
317080,Varzea_Da_Palma,301,S8,9,100
317080,Varzea_Da_Palma,301,S10,52,100
317090,Varzelandia,586,S4,3,100
317090,Varzelandia,586,S6,5,100
317090,Varzelandia,586,S7,4,100
317100,Vazante,558,S4,5,100
317100,Vazante,558,S6,8,100
317100,Vazante,558,S7,3,100
317103,Verdelandia,589,S4,4,100
317103,Verdelandia,589,S7,3,100
317107,Veredinha,485,S4,1,100
317107,Veredinha,485,S5,5,100
317107,Veredinha,485,S6,5,100
317107,Veredinha,485,S7,4,100
317110,Verissimo,510,S4,3,100
317110,Verissimo,510,S7,3,100
317115,Vermelho_Novo,277,S4,20,100
317115,Vermelho_Novo,277,S5,33,100
317115,Vermelho_Novo,277,S8,3,100
317115,Vermelho_Novo,277,S10,17,100
317120,Vespasiano,40,S2,5509,100
317120,Vespasiano,40,S4,657,100
317120,Vespasiano,40,S5,3595,100
317120,Vespasiano,40,S6,606,100
317120,Vespasiano,40,S7,543,100
317120,Vespasiano,40,S8,144,100
317120,Vespasiano,40,S10,1952,100
317130,Vicosa,229,S4,146,100
317130,Vicosa,229,S5,226,100
317130,Vicosa,229,S6,92,100
317130,Vicosa,229,S7,105,100
317130,Vicosa,229,S8,16,100
317130,Vicosa,229,S10,126,100
317140,Vieiras,359,S4,2,100
317140,Vieiras,359,S5,11,100
317140,Vieiras,359,S7,4,100
317140,Vieiras,359,S8,1,100
317150,Mathias_Lobato,362,S4,6,100
317150,Mathias_Lobato,362,S5,8,100
317150,Mathias_Lobato,362,S6,5,100
317150,Mathias_Lobato,362,S7,4,100
317160,Virgem_Da_Lapa,557,S4,4,100
317160,Virgem_Da_Lapa,557,S6,6,100
317160,Virgem_Da_Lapa,557,S7,4,100
317170,Virginia,417,S4,3,100
317170,Virginia,417,S5,8,100
317170,Virginia,417,S6,6,100
317180,Virginopolis,291,S4,7,100
317180,Virginopolis,291,S5,26,100
317180,Virginopolis,291,S6,22,100
317180,Virginopolis,291,S7,13,100
317180,Virginopolis,291,S8,2,100
317180,Virginopolis,291,S10,16,100
317190,Virgolandia,414,S4,10,100
317190,Virgolandia,414,S5,7,100
317190,Virgolandia,414,S6,13,100
317190,Virgolandia,414,S7,7,100
317200,Visconde_Do_Rio_Branco,269,S5,158,100
317200,Visconde_Do_Rio_Branco,269,S6,41,100
317200,Visconde_Do_Rio_Branco,269,S7,59,100
317200,Visconde_Do_Rio_Branco,269,S8,12,100
317200,Visconde_Do_Rio_Branco,269,S10,66,100
317210,Volta_Grande,409,S4,9,100
317210,Volta_Grande,409,S5,11,100
317210,Volta_Grande,409,S6,8,100
317210,Volta_Grande,409,S7,6,100
317210,Volta_Grande,409,S8,1,100
317220,Wenceslau_Braz,456,S5,3,100
